0,1,2,3,4
0.1875,0.0625,0.8392157,0.7294118,0.72156864
0.1875,0.125,0.7882353,0.654902,0.6431373
0.1875,0.1875,0.8039216,0.65882355,0.6509804
0.1875,0.25,0.827451,0.7137255,0.69411767
0.1875,0.375,0.7372549,0.52156866,0.49019608
0.1875,0.5,0.7019608,0.47058824,0.42352942
0.1875,0.5625,0.67058825,0.46666667,0.42352942
0.1875,0.625,0.6784314,0.45490196,0.41568628
0.1875,0.6875,0.6745098,0.43137255,0.38431373
0.1875,0.75,0.65882355,0.41960785,0.36078432
0.1875,0.8125,0.60784316,0.35686275,0.30980393
0.1875,0.875,0.28235295,0.1764706,0.14509805
0.1875,0.9375,0.13333334,0.13333334,0.12941177
0.25,-1.0,0.7176471,0.7176471,0.7176471
0.25,-0.9375,0.67058825,0.67058825,0.67058825
0.25,-0.875,0.6666667,0.6666667,0.6666667
0.25,-0.8125,0.72156864,0.73333335,0.7254902
0.25,-0.75,0.49803922,0.4862745,0.48235294
0.25,-0.6875,0.2784314,0.2,0.1764706
0.25,-0.625,0.5529412,0.40784314,0.36078432
0.25,-0.5625,0.6156863,0.4745098,0.43529412
0.25,-0.5,0.64705884,0.5137255,0.4509804
0.25,-0.4375,0.6784314,0.52156866,0.47058824
0.25,-0.375,0.7058824,0.5372549,0.4862745
0.25,-0.3125,0.74509805,0.56078434,0.52156866
0.25,-0.25,0.74509805,0.5764706,0.5529412
0.25,-0.1875,0.7058824,0.54901963,0.52156866
0.25,-0.0625,0.61960787,0.4392157,0.3882353
0.25,0.0,0.627451,0.44313726,0.39215687
0.25,0.0625,0.7254902,0.56078434,0.5254902
0.25,0.1875,0.7294118,0.5803922,0.53333336
0.25,0.25,0.79607844,0.65882355,0.61960787
0.25,0.3125,0.8235294,0.64705884,0.6
0.25,0.375,0.78039217,0.50980395,0.4392157
0.25,0.4375,0.78431374,0.5019608,0.42352942
0.25,0.5,0.77254903,0.48235294,0.41568628
0.25,0.625,0.7411765,0.47058824,0.40392157
0.25,0.75,0.69803923,0.41568628,0.3372549
0.25,0.8125,0.58431375,0.3372549,0.29803923
0.25,0.875,0.23529412,0.15294118,0.13725491
0.25,0.9375,0.12156863,0.11764706,0.11764706
0.3125,-1.0,0.7137255,0.7137255,0.7137255
0.3125,-0.9375,0.67058825,0.67058825,0.67058825
0.3125,-0.875,0.67058825,0.6745098,0.67058825
0.3125,-0.8125,0.7372549,0.7411765,0.7372549
0.3125,-0.75,0.5058824,0.5019608,0.5019608
0.3125,-0.6875,0.16862746,0.14117648,0.1254902
0.3125,-0.5625,0.6,0.4745098,0.42352942
0.3125,-0.5,0.6509804,0.5176471,0.44313726
0.3125,-0.3125,0.6627451,0.4862745,0.42745098
0.3125,-0.25,0.654902,0.49411765,0.44313726
0.3125,-0.125,0.69803923,0.5372549,0.5019608
0.3125,0.0,0.67058825,0.49019608,0.45882353
0.3125,0.0625,0.7490196,0.5921569,0.5764706
0.3125,0.125,0.7647059,0.627451,0.6
0.3125,0.375,0.75686276,0.49803922,0.43137255
0.3125,0.4375,0.76862746,0.49411765,0.4117647
0.3125,0.5,0.78039217,0.48235294,0.40392157
0.3125,0.5625,0.7372549,0.47843137,0.40784314
0.3125,0.625,0.7294118,0.46666667,0.40784314
0.3125,0.6875,0.7411765,0.4509804,0.38039216
0.3125,0.75,0.73333335,0.43137255,0.34901962
0.3125,0.875,0.24705882,0.15294118,0.13725491
0.375,-1.0,0.7058824,0.7058824,0.7058824
0.375,-0.9375,0.6666667,0.6666667,0.6666667
0.375,-0.875,0.6745098,0.6745098,0.6745098
0.375,-0.8125,0.7372549,0.7372549,0.7372549
0.375,-0.6875,0.28627452,0.27058825,0.25882354
0.375,-0.5625,0.5764706,0.4392157,0.3764706
0.375,-0.5,0.627451,0.49019608,0.41960785
0.375,-0.4375,0.6509804,0.5058824,0.43137255
0.375,-0.3125,0.64705884,0.48235294,0.41568628
0.375,-0.25,0.6117647,0.4627451,0.39215687
0.375,-0.125,0.5411765,0.35686275,0.32941177
0.375,-0.0625,0.5764706,0.3764706,0.36862746
0.375,0.0,0.6117647,0.39607844,0.4117647
0.375,0.0625,0.64705884,0.42352942,0.44313726
0.375,0.125,0.6862745,0.53333336,0.5058824
0.375,0.1875,0.6901961,0.5568628,0.49411765
0.375,0.25,0.8,0.68235296,0.6392157
0.375,0.3125,0.7176471,0.52156866,0.49411765
0.375,0.375,0.7019608,0.4862745,0.47058824
0.375,0.4375,0.69803923,0.47058824,0.4392157
0.375,0.5,0.7058824,0.4627451,0.42745098
0.375,0.5625,0.6784314,0.4745098,0.44705883
0.375,0.625,0.6627451,0.46666667,0.42352942
0.375,0.6875,0.6666667,0.44705883,0.40392157
0.375,0.75,0.67058825,0.43137255,0.38431373
0.375,0.8125,0.57254905,0.34117648,0.30980393
0.375,0.875,0.23137255,0.14901961,0.12941177
0.375,0.9375,0.14117648,0.1254902,0.1254902
0.4375,-1.0,0.69803923,0.69803923,0.69803923
0.4375,-0.9375,0.654902,0.654902,0.654902
0.4375,-0.875,0.6627451,0.6666667,0.6666667
0.4375,-0.8125,0.73333335,0.7372549,0.7411765
0.4375,-0.625,0.49019608,0.38039216,0.3137255
0.4375,-0.5,0.5647059,0.41568628,0.3372549
0.4375,-0.4375,0.6,0.44313726,0.36078432
0.4375,-0.375,0.627451,0.46666667,0.39215687
0.4375,-0.3125,0.627451,0.47058824,0.39215687
0.4375,-0.25,0.63529414,0.4862745,0.40784314
0.4375,-0.125,0.627451,0.44313726,0.4
0.4375,-0.0625,0.61960787,0.41568628,0.39215687
0.4375,0.0625,0.74509805,0.54509807,0.54901963
0.4375,0.125,0.79607844,0.6862745,0.654902
0.4375,0.375,0.7607843,0.5058824,0.44705883
0.4375,0.4375,0.7647059,0.4862745,0.42352942
0.4375,0.5,0.7607843,0.4627451,0.39215687
0.4375,0.5625,0.73333335,0.48235294,0.43529412
0.4375,0.625,0.7137255,0.4862745,0.4392157
0.4375,0.8125,0.56078434,0.34509805,0.3137255
0.4375,0.875,0.23529412,0.15686275,0.13333334
0.4375,0.9375,0.12941177,0.11764706,0.10980392
0.5,-0.9375,0.6431373,0.6431373,0.6431373
0.5,-0.8125,0.7294118,0.73333335,0.7411765
0.5,-0.6875,0.6,0.54509807,0.5137255
0.5,-0.625,0.5294118,0.3882353,0.30980393
0.5,-0.5625,0.5686275,0.39607844,0.2901961
0.5,-0.5,0.5294118,0.36078432,0.2627451
0.5,-0.4375,0.5254902,0.35686275,0.2627451
0.5,-0.375,0.5686275,0.4,0.3137255
0.5,-0.3125,0.6039216,0.43529412,0.3529412
0.5,-0.25,0.6313726,0.47058824,0.39215687
0.5,-0.1875,0.6627451,0.5176471,0.44313726
0.5,-0.0625,0.7137255,0.5686275,0.53333336
0.5,0.0,0.7490196,0.59607846,0.57254905
0.5,0.0625,0.80784315,0.6862745,0.6745098
0.5,0.125,0.8352941,0.73333335,0.7137255
0.5,0.1875,0.7764706,0.59607846,0.5568628
0.5,0.3125,0.78431374,0.5019608,0.44313726
0.5,0.4375,0.7647059,0.48235294,0.41960785
0.5,0.5625,0.73333335,0.4862745,0.44705883
0.5,0.625,0.72156864,0.4862745,0.4392157
0.5,0.75,0.6627451,0.43529412,0.39607844
0.5,0.8125,0.5803922,0.3529412,0.3137255
0.5,0.9375,0.10980392,0.11372549,0.09803922
0.5625,-1.0,0.6745098,0.6784314,0.6745098
0.5625,-0.9375,0.62352943,0.627451,0.62352943
0.5625,-0.875,0.64705884,0.64705884,0.6392157
0.5625,-0.8125,0.7294118,0.73333335,0.7372549
0.5625,-0.75,0.76862746,0.7607843,0.7529412
0.5625,-0.6875,0.61960787,0.5176471,0.4509804
0.5625,-0.625,0.5686275,0.39215687,0.2901961
0.5625,-0.5625,0.5882353,0.40784314,0.29803923
0.5625,-0.5,0.5921569,0.4117647,0.29411766
0.5625,-0.375,0.50980395,0.32941177,0.23529412
0.5625,-0.3125,0.5411765,0.36078432,0.27058825
0.5625,-0.25,0.5803922,0.40784314,0.31764707
0.5625,-0.1875,0.6313726,0.47058824,0.38431373
0.5625,-0.125,0.67058825,0.5058824,0.44705883
0.5625,-0.0625,0.70980394,0.54901963,0.5058824
0.5625,0.0,0.7411765,0.6039216,0.5647059
0.5625,0.0625,0.8,0.68235296,0.6392157
0.5625,0.125,0.7921569,0.6392157,0.5921569
0.5625,0.1875,0.70980394,0.49803922,0.4509804
0.5625,0.25,0.70980394,0.49019608,0.44705883
0.5625,0.3125,0.70980394,0.47843137,0.43137255
0.5625,0.4375,0.69411767,0.44705883,0.40784314
0.5625,0.5,0.6784314,0.4509804,0.41960785
0.5625,0.5625,0.6745098,0.4627451,0.44313726
0.5625,0.625,0.6666667,0.45490196,0.43137255
0.5625,0.6875,0.6313726,0.4509804,0.43529412
0.5625,0.75,0.59607846,0.44313726,0.42745098
0.5625,0.875,0.22352941,0.16862746,0.14901961
0.5625,0.9375,0.11372549,0.11372549,0.101960786
0.625,-1.0,0.62352943,0.61960787,0.59607846
0.625,-0.9375,0.54901963,0.5254902,0.4862745
0.625,-0.875,0.5254902,0.47843137,0.41960785
0.625,-0.8125,0.5254902,0.4745098,0.41568628
0.625,-0.75,0.53333336,0.4627451,0.4117647
0.625,-0.6875,0.5176471,0.37254903,0.2901961
0.625,-0.625,0.5686275,0.38039216,0.2784314
0.625,-0.5625,0.5921569,0.40392157,0.3019608
0.625,-0.5,0.6392157,0.4509804,0.34509805
0.625,-0.4375,0.62352943,0.44313726,0.33333334
0.625,-0.375,0.57254905,0.3882353,0.2901961
0.625,-0.3125,0.5254902,0.34509805,0.2509804
0.625,-0.25,0.5254902,0.34509805,0.2509804
0.625,-0.1875,0.56078434,0.38039216,0.2901961
0.625,-0.125,0.62352943,0.44705883,0.36078432
0.625,-0.0625,0.67058825,0.52156866,0.4509804
0.625,0.0,0.63529414,0.5019608,0.44705883
0.625,0.0625,0.69803923,0.52156866,0.44313726
0.625,0.1875,0.8117647,0.5137255,0.4117647
0.625,0.3125,0.7647059,0.49411765,0.43529412
0.625,0.4375,0.76862746,0.4627451,0.4117647
0.625,0.5,0.7490196,0.47058824,0.41568628
0.625,0.5625,0.72156864,0.46666667,0.4117647
0.625,0.625,0.72156864,0.45490196,0.40392157
0.625,0.75,0.6392157,0.4627451,0.4392157
0.625,0.8125,0.5568628,0.4,0.36862746
0.625,0.875,0.2509804,0.18039216,0.15294118
0.625,0.9375,0.11372549,0.11372549,0.10980392
0.6875,-1.0,0.41960785,0.36862746,0.30588236
0.6875,-0.875,0.39215687,0.29803923,0.20392157
0.6875,-0.8125,0.38039216,0.28235295,0.18431373
0.6875,-0.6875,0.40784314,0.27058825,0.18039216
0.6875,-0.5625,0.53333336,0.36078432,0.27058825
0.6875,-0.5,0.6392157,0.45490196,0.36862746
0.6875,-0.4375,0.6509804,0.47843137,0.39215687
0.6875,-0.375,0.6313726,0.4627451,0.3647059
0.6875,-0.3125,0.6039216,0.42745098,0.32941177
0.6875,-0.25,0.5764706,0.39607844,0.3019608
0.6875,-0.125,0.69411767,0.54901963,0.45490196
0.6875,-0.0625,0.77254903,0.7019608,0.67058825
0.6875,0.0,0.56078434,0.45882353,0.43529412
0.6875,0.0625,0.6509804,0.42352942,0.34117648
0.6875,0.125,0.84313726,0.5254902,0.39607844
0.6875,0.1875,0.8156863,0.5176471,0.41568628
0.6875,0.25,0.7764706,0.5137255,0.4509804
0.6875,0.3125,0.77254903,0.49803922,0.44313726
0.6875,0.375,0.7647059,0.48235294,0.42745098
0.6875,0.4375,0.75686276,0.48235294,0.41960785
0.6875,0.5625,0.7254902,0.47058824,0.41568628
0.6875,0.625,0.7176471,0.4509804,0.4
0.6875,0.6875,0.6431373,0.4392157,0.4
0.6875,0.75,0.6313726,0.45490196,0.43137255
0.6875,0.8125,0.54509807,0.3882353,0.3647059
0.6875,0.875,0.23921569,0.16470589,0.14901961
0.75,-1.0,0.3882353,0.30588236,0.22352941
0.75,-0.9375,0.40392157,0.30980393,0.22352941
0.75,-0.8125,0.38431373,0.28627452,0.19607843
0.75,-0.75,0.37254903,0.2509804,0.1764706
0.75,-0.6875,0.39607844,0.26666668,0.18039216
0.75,-0.625,0.42352942,0.2901961,0.19215687
0.75,-0.5625,0.45490196,0.3137255,0.21568628
0.75,-0.5,0.5411765,0.39215687,0.3019608
0.75,-0.4375,0.63529414,0.4862745,0.39215687
0.75,-0.3125,0.65882355,0.49803922,0.4
0.75,-0.25,0.6627451,0.49803922,0.40784314
0.75,-0.1875,0.69411767,0.54901963,0.4509804
0.75,-0.125,0.78039217,0.6784314,0.62352943
0.75,-0.0625,0.7764706,0.7647059,0.7607843
0.75,0.0,0.5176471,0.45882353,0.44705883
0.75,0.0625,0.6117647,0.45882353,0.4
0.75,0.125,0.7529412,0.5372549,0.4745098
0.75,0.1875,0.7176471,0.5058824,0.45490196
0.75,0.25,0.7058824,0.49411765,0.45882353
0.75,0.3125,0.7137255,0.48235294,0.4392157
0.75,0.375,0.6901961,0.46666667,0.43137255
0.75,0.4375,0.6784314,0.46666667,0.43529412
0.75,0.5625,0.6627451,0.4509804,0.41568628
0.75,0.625,0.6745098,0.4392157,0.4
0.75,0.6875,0.5803922,0.41960785,0.39215687
0.75,0.75,0.54509807,0.41568628,0.40784314
0.75,0.8125,0.47843137,0.33333334,0.32941177
0.75,0.875,0.19215687,0.13333334,0.1254902
0.75,0.9375,0.11372549,0.11372549,0.10980392
0.8125,-1.0,0.46666667,0.35686275,0.2509804
0.8125,-0.8125,0.5686275,0.4509804,0.34901962
0.8125,-0.75,0.4745098,0.35686275,0.2901961
0.8125,-0.625,0.41960785,0.29411766,0.21568628
0.8125,-0.5625,0.45882353,0.3372549,0.24313726
0.8125,-0.5,0.49019608,0.3647059,0.27058825
0.8125,-0.4375,0.5686275,0.43137255,0.34509805
0.8125,-0.375,0.6666667,0.52156866,0.42745098
0.8125,-0.3125,0.68235296,0.5372549,0.4392157
0.8125,-0.25,0.70980394,0.56078434,0.4745098
0.8125,-0.1875,0.7647059,0.6392157,0.56078434
0.8125,-0.125,0.8235294,0.7647059,0.7176471
0.8125,-0.0625,0.7764706,0.8,0.8039216
0.8125,0.0,0.5372549,0.5372549,0.5529412
0.8125,0.0625,0.6509804,0.6431373,0.6392157
0.8125,0.125,0.7647059,0.7019608,0.69803923
0.8125,0.1875,0.7176471,0.5372549,0.49411765
0.8125,0.25,0.7607843,0.5176471,0.45490196
0.8125,0.375,0.74509805,0.49019608,0.42745098
0.8125,0.4375,0.7176471,0.46666667,0.4117647
0.8125,0.5,0.70980394,0.45490196,0.40392157
0.8125,0.5625,0.7254902,0.47058824,0.4117647
0.8125,0.625,0.75686276,0.46666667,0.40392157
0.8125,0.6875,0.6666667,0.44705883,0.4
0.8125,0.8125,0.5372549,0.32941177,0.29411766
0.8125,0.875,0.2,0.12941177,0.105882354
0.8125,0.9375,0.101960786,0.11372549,0.105882354
0.875,-1.0,0.5058824,0.37254903,0.27058825
0.875,-0.875,0.6392157,0.5176471,0.4117647
0.875,-0.8125,0.7294118,0.6313726,0.5372549
0.875,-0.75,0.73333335,0.64705884,0.5568628
0.875,-0.6875,0.54901963,0.47058824,0.3764706
0.875,-0.625,0.38431373,0.2784314,0.21568628
0.875,-0.5625,0.4509804,0.3372549,0.2627451
0.875,-0.5,0.5019608,0.38039216,0.29411766
0.875,-0.4375,0.54901963,0.42745098,0.34901962
0.875,-0.3125,0.70980394,0.5803922,0.49411765
0.875,-0.25,0.7254902,0.5882353,0.49803922
0.875,-0.125,0.6627451,0.57254905,0.50980395
0.875,-0.0625,0.74509805,0.7058824,0.6745098
0.875,0.0,0.5686275,0.5568628,0.56078434
0.875,0.0625,0.7058824,0.70980394,0.72156864
0.875,0.125,0.8117647,0.78039217,0.7764706
0.875,0.1875,0.7764706,0.57254905,0.52156866
0.875,0.25,0.80784315,0.53333336,0.45490196
0.875,0.3125,0.80784315,0.5176471,0.4392157
0.875,0.375,0.7647059,0.49411765,0.42352942
0.875,0.4375,0.7294118,0.46666667,0.40392157
0.875,0.5,0.7176471,0.4627451,0.39607844
0.875,0.5625,0.73333335,0.4745098,0.41568628
0.875,0.625,0.74509805,0.46666667,0.39607844
0.875,0.6875,0.6666667,0.44705883,0.4
0.875,0.75,0.6,0.41960785,0.39607844
0.875,0.8125,0.5137255,0.3254902,0.3019608
0.875,0.875,0.1882353,0.1254902,0.105882354
0.875,0.9375,0.10980392,0.10980392,0.101960786
0.9375,-0.9375,0.5882353,0.47058824,0.3764706
0.9375,-0.875,0.654902,0.54509807,0.4509804
0.9375,-0.75,0.78039217,0.7058824,0.6117647
0.9375,-0.625,0.48235294,0.40784314,0.3372549
0.9375,-0.5625,0.30980393,0.22745098,0.17254902
0.9375,-0.5,0.47843137,0.3882353,0.3137255
0.9375,-0.4375,0.60784316,0.5176471,0.4392157
0.9375,-0.375,0.69411767,0.6156863,0.54509807
0.9375,-0.3125,0.77254903,0.6745098,0.6039216
0.9375,-0.25,0.78039217,0.654902,0.5647059
0.9375,-0.1875,0.75686276,0.64705884,0.5686275
0.9375,-0.125,0.43529412,0.3137255,0.23529412
0.9375,-0.0625,0.5647059,0.45490196,0.36078432
0.9375,0.0625,0.7607843,0.7529412,0.7529412
0.9375,0.1875,0.76862746,0.5686275,0.52156866
0.9375,0.3125,0.76862746,0.47843137,0.44705883
0.9375,0.375,0.72156864,0.4627451,0.43529412
0.9375,0.4375,0.65882355,0.4392157,0.4
0.9375,0.5625,0.63529414,0.44313726,0.40784314
0.9375,0.625,0.6392157,0.44705883,0.39215687
0.9375,0.6875,0.627451,0.43529412,0.3764706
0.9375,0.75,0.58431375,0.4117647,0.3764706
0.9375,0.8125,0.47843137,0.30980393,0.28235295
0.9375,0.9375,0.11764706,0.105882354,0.105882354
